Epoch,Mode,Learning Rate,Accuracy,Loss,Sparsity,Raw Line
7,val,,82.0,0.537,0.6,
8,train,0.001,87.6,0.325,0.6,
8,val,,81.6,0.538,0.6,
9,train,0.001,87.72,0.323,0.6,
9,val,,80.8,0.549,0.6,
10,train,0.001,88.64,0.317,0.6,
10,val,,80.8,0.557,0.6,
11,train,0.001,86.64,0.329,0.6,
11,val,,81.8,0.535,0.6,
12,train,0.001,87.64,0.325,0.6,
12,val,,81.2,0.537,0.6,
13,train,0.001,88.64,0.314,0.6,
13,val,,82.2,0.554,0.6,
14,train,0.001,88.08,0.324,0.6,
14,val,,80.6,0.571,0.6,
15,train,0.001,88.04,0.316,0.6,
15,val,,83.0,0.539,0.6,
16,train,0.001,88.16,0.308,0.6,
16,val,,81.8,0.545,0.6,
17,train,0.001,88.08,0.323,0.6,
17,val,,80.8,0.554,0.6,
18,train,0.001,89.16,0.296,0.6,
18,val,,82.4,0.534,0.6,
19,train,0.001,88.2,0.31,0.6,
19,val,,80.4,0.567,0.6,
20,train,0.001,88.64,0.307,0.6,
20,val,,81.6,0.553,0.6,
0,val,,81.6,0.553,0.6,
1,train,0.001,88.6,0.303,0.653,
1,val,,75.6,0.751,0.653,
2,train,0.001,86.48,0.362,0.686,
2,val,,74.4,0.841,0.686,
3,train,0.001,84.96,0.405,0.698,
3,val,,80.2,0.601,0.698,
4,train,0.001,85.4,0.401,0.701,
4,val,,81.4,0.567,0.701,
5,train,0.001,86.72,0.349,0.701,
5,val,,82.0,0.538,0.701,
6,train,0.001,86.08,0.355,0.701,
6,val,,81.8,0.546,0.701,
7,train,0.001,87.76,0.327,0.701,
7,val,,81.6,0.538,0.701,
8,train,0.001,87.24,0.337,0.701,
8,val,,81.4,0.544,0.701,
9,train,0.001,87.2,0.339,0.701,
9,val,,81.6,0.547,0.701,
10,train,0.001,87.88,0.32,0.701,
10,val,,80.4,0.557,0.701,
11,train,0.001,87.32,0.33,0.701,
11,val,,81.0,0.548,0.701,
12,train,0.001,87.6,0.33,0.701,
12,val,,80.8,0.554,0.701,
13,train,0.001,87.68,0.319,0.701,
13,val,,81.0,0.561,0.701,
14,train,0.001,87.64,0.326,0.701,
14,val,,80.8,0.573,0.701,
15,train,0.001,87.76,0.324,0.701,
15,val,,80.8,0.551,0.701,
16,train,0.001,87.8,0.314,0.701,
16,val,,80.8,0.552,0.701,
17,train,0.001,87.64,0.328,0.701,
17,val,,81.4,0.569,0.701,
18,train,0.001,89.0,0.303,0.701,
18,val,,81.2,0.553,0.701,
19,train,0.001,88.24,0.319,0.701,
19,val,,80.4,0.573,0.701,
20,train,0.001,87.2,0.322,0.701,
20,val,,80.8,0.557,0.701,
0,val,,80.8,0.557,0.701,
1,train,0.001,88.6,0.309,0.753,
1,val,,70.2,0.968,0.753,
2,train,0.001,80.84,0.508,0.786,
2,val,,57.2,1.529,0.786,
3,train,0.001,74.76,0.693,0.798,
3,val,,68.2,1.159,0.798,
4,train,0.001,78.04,0.575,0.801,
4,val,,77.0,0.619,0.801,
5,train,0.001,82.48,0.47,0.801,
5,val,,79.8,0.563,0.801,
6,train,0.001,82.0,0.478,0.801,
6,val,,80.4,0.548,0.801,
7,train,0.001,83.36,0.436,0.801,
7,val,,81.6,0.542,0.801,
8,train,0.001,84.04,0.42,0.801,
8,val,,81.4,0.539,0.801,
9,train,0.001,83.96,0.421,0.801,
9,val,,81.2,0.542,0.801,
10,train,0.001,84.12,0.422,0.801,
10,val,,81.2,0.545,0.801,
11,train,0.001,85.44,0.409,0.801,
11,val,,81.8,0.535,0.801,
12,train,0.001,85.12,0.41,0.801,
12,val,,81.6,0.54,0.801,
13,train,0.001,85.04,0.39,0.801,
13,val,,81.8,0.537,0.801,
14,train,0.001,85.28,0.391,0.801,
14,val,,81.4,0.557,0.801,
15,train,0.001,85.0,0.4,0.801,
15,val,,83.0,0.53,0.801,
16,train,0.001,85.84,0.378,0.801,
16,val,,82.2,0.535,0.801,
17,train,0.001,85.2,0.386,0.801,
17,val,,82.0,0.543,0.801,
18,train,0.001,86.48,0.365,0.801,
18,val,,81.8,0.537,0.801,
19,train,0.001,85.88,0.372,0.801,
19,val,,81.8,0.547,0.801,
20,train,0.001,84.96,0.38,0.801,
20,val,,82.0,0.546,0.801,
0,val,,82.0,0.546,0.801,
1,train,0.001,85.36,0.374,0.853,
1,val,,56.6,1.397,0.853,
2,train,0.001,76.08,0.658,0.885,
2,val,,43.6,2.402,0.885,
3,train,0.001,65.76,0.925,0.898,
3,val,,53.8,1.439,0.898,
4,train,0.001,60.2,1.032,0.901,
4,val,,63.4,0.897,0.901,
5,train,0.001,65.84,0.834,0.901,
5,val,,69.2,0.798,0.901,
6,train,0.001,71.04,0.759,0.901,
6,val,,73.6,0.743,0.901,
7,train,0.001,74.08,0.696,0.901,
7,val,,74.8,0.708,0.901,
8,train,0.001,74.04,0.667,0.901,
8,val,,75.2,0.69,0.901,
9,train,0.001,75.04,0.651,0.901,
9,val,,76.2,0.675,0.901,
10,train,0.001,77.04,0.628,0.901,
10,val,,77.0,0.678,0.901,
11,train,0.001,76.28,0.614,0.901,
11,val,,77.4,0.662,0.901,
12,train,0.001,75.92,0.621,0.901,
12,val,,76.4,0.657,0.901,
13,train,0.001,76.56,0.603,0.901,
13,val,,77.6,0.652,0.901,
14,train,0.001,77.88,0.591,0.901,
14,val,,77.4,0.65,0.901,
15,train,0.001,77.44,0.595,0.901,
15,val,,77.0,0.643,0.901,
16,train,0.001,77.72,0.578,0.901,
16,val,,77.6,0.637,0.901,
17,train,0.001,77.84,0.575,0.901,
17,val,,76.2,0.645,0.901,
18,train,0.001,77.88,0.562,0.901,
18,val,,77.4,0.635,0.901,
19,train,0.001,78.56,0.564,0.901,
19,val,,77.4,0.632,0.901,
20,train,0.001,77.72,0.573,0.901,
20,val,,78.4,0.628,0.901,
0,val,,78.4,0.628,0.901,
1,train,0.001,78.0,0.569,0.926,
1,val,,38.6,2.218,0.926,
2,train,0.001,62.2,1.005,0.943,
2,val,,36.2,1.987,0.943,
3,train,0.001,59.08,1.023,0.949,
3,val,,60.4,1.072,0.949,
4,train,0.001,62.88,0.935,0.95,
4,val,,69.2,0.817,0.95,
5,train,0.001,67.52,0.843,0.95,
5,val,,70.4,0.787,0.95,
6,train,0.001,68.12,0.832,0.95,
6,val,,71.6,0.765,0.95,
7,train,0.001,69.68,0.799,0.95,
7,val,,73.2,0.746,0.95,
8,train,0.001,70.28,0.776,0.95,
8,val,,73.8,0.727,0.95,
9,train,0.001,71.48,0.762,0.95,
9,val,,73.6,0.715,0.95,
10,train,0.001,70.88,0.756,0.95,
10,val,,74.6,0.716,0.95,
11,train,0.001,71.68,0.73,0.95,
11,val,,74.2,0.701,0.95,
12,train,0.001,72.44,0.738,0.95,
12,val,,74.8,0.695,0.95,
13,train,0.001,71.96,0.735,0.95,
13,val,,74.8,0.689,0.95,
14,train,0.001,72.64,0.705,0.95,
14,val,,73.2,0.687,0.95,
15,train,0.001,72.04,0.719,0.95,
15,val,,74.6,0.684,0.95,
16,train,0.001,73.44,0.697,0.95,
16,val,,74.2,0.68,0.95,
17,train,0.001,72.36,0.708,0.95,
17,val,,74.2,0.685,0.95,
18,train,0.001,73.72,0.671,0.95,
18,val,,74.6,0.674,0.95,
19,train,0.001,72.76,0.685,0.95,
19,val,,76.2,0.665,0.95,
20,train,0.001,72.8,0.697,0.95,
20,val,,75.8,0.658,0.95,
