Epoch,Mode,Learning Rate,Accuracy,Loss,Sparsity,Raw Line
1,val,,42.4,2.418,0.926,
2,train,0.001,50.68,1.344,0.943,
2,val,,27.6,2.041,0.943,
3,train,0.001,49.04,1.268,0.949,
3,val,,40.2,1.499,0.949,
4,train,0.001,47.92,1.278,0.95,
4,val,,47.2,1.284,0.95,
5,train,0.001,52.04,1.206,0.95,
5,val,,51.0,1.226,0.95,
6,train,0.001,54.24,1.164,0.95,
6,val,,52.2,1.208,0.95,
7,train,0.001,54.96,1.138,0.95,
7,val,,52.6,1.186,0.95,
8,train,0.001,56.0,1.113,0.95,
8,val,,52.8,1.176,0.95,
9,train,0.001,57.16,1.096,0.95,
9,val,,54.0,1.17,0.95,
10,train,0.001,57.32,1.099,0.95,
10,val,,53.6,1.162,0.95,
11,train,0.001,56.12,1.085,0.95,
11,val,,53.8,1.152,0.95,
12,train,0.001,57.92,1.065,0.95,
12,val,,54.0,1.148,0.95,
13,train,0.001,58.36,1.063,0.95,
13,val,,54.4,1.145,0.95,
14,train,0.001,58.96,1.039,0.95,
14,val,,55.2,1.144,0.95,
15,train,0.001,59.96,1.025,0.95,
15,val,,55.4,1.133,0.95,
16,train,0.001,59.8,1.033,0.95,
16,val,,55.4,1.129,0.95,
17,train,0.001,60.16,1.016,0.95,
17,val,,56.2,1.125,0.95,
18,train,0.001,58.96,1.02,0.95,
18,val,,55.6,1.12,0.95,
19,train,0.001,59.56,1.009,0.95,
19,val,,57.0,1.119,0.95,
20,train,0.001,60.88,1.012,0.95,
20,val,,56.8,1.12,0.95,
