Epoch,Mode,Learning Rate,Accuracy,Loss,Sparsity,Raw Line
8,train,0.001,82.04,0.474,0.701,
8,val,,69.2,0.894,0.701,
9,train,0.001,81.68,0.48,0.701,
9,val,,69.2,0.899,0.701,
10,train,0.001,83.36,0.451,0.701,
10,val,,70.0,0.897,0.701,
11,train,0.001,82.36,0.465,0.701,
11,val,,69.6,0.913,0.701,
12,train,0.001,83.0,0.457,0.701,
12,val,,69.6,0.93,0.701,
13,train,0.001,83.2,0.44,0.701,
13,val,,68.6,0.909,0.701,
14,train,0.001,83.64,0.451,0.701,
14,val,,68.0,0.922,0.701,
15,train,0.001,83.12,0.469,0.701,
15,val,,69.4,0.911,0.701,
16,train,0.001,83.2,0.451,0.701,
16,val,,69.6,0.942,0.701,
17,train,0.001,83.36,0.446,0.701,
17,val,,70.2,0.925,0.701,
18,train,0.001,83.12,0.455,0.701,
18,val,,69.0,0.923,0.701,
19,train,0.001,82.8,0.45,0.701,
19,val,,68.0,0.947,0.701,
20,train,0.001,83.12,0.438,0.701,
20,val,,69.2,0.936,0.701,
0,val,,69.2,0.936,0.701,
1,train,0.001,83.68,0.435,0.753,
1,val,,61.2,1.136,0.753,
2,train,0.001,76.24,0.627,0.785,
2,val,,67.0,0.995,0.785,
3,train,0.001,78.04,0.576,0.798,
3,val,,68.2,0.977,0.798,
4,train,0.001,76.6,0.584,0.801,
4,val,,69.0,0.969,0.801,
5,train,0.001,78.28,0.562,0.801,
5,val,,70.4,0.901,0.801,
6,train,0.001,78.88,0.552,0.801,
6,val,,71.0,0.898,0.801,
7,train,0.001,79.68,0.531,0.801,
7,val,,71.0,0.88,0.801,
8,train,0.001,79.16,0.54,0.801,
8,val,,70.6,0.894,0.801,
9,train,0.001,78.64,0.536,0.801,
9,val,,71.8,0.893,0.801,
10,train,0.001,80.16,0.513,0.801,
10,val,,71.2,0.881,0.801,
11,train,0.001,80.68,0.5,0.801,
11,val,,71.8,0.894,0.801,
12,train,0.001,80.12,0.508,0.801,
12,val,,71.0,0.907,0.801,
13,train,0.001,82.16,0.486,0.801,
13,val,,71.2,0.896,0.801,
14,train,0.001,80.6,0.502,0.801,
14,val,,71.2,0.909,0.801,
15,train,0.001,80.0,0.523,0.801,
15,val,,70.6,0.891,0.801,
16,train,0.001,81.52,0.505,0.801,
16,val,,71.8,0.911,0.801,
17,train,0.001,81.96,0.496,0.801,
17,val,,71.8,0.901,0.801,
18,train,0.001,81.6,0.494,0.801,
18,val,,71.6,0.907,0.801,
19,train,0.001,81.32,0.497,0.801,
19,val,,70.2,0.925,0.801,
20,train,0.001,81.56,0.487,0.801,
20,val,,71.0,0.909,0.801,
0,val,,71.0,0.909,0.801,
1,train,0.001,82.04,0.484,0.853,
1,val,,48.8,1.594,0.853,
2,train,0.001,67.88,0.811,0.885,
2,val,,54.2,1.29,0.885,
3,train,0.001,63.72,0.939,0.898,
3,val,,46.0,1.568,0.898,
4,train,0.001,64.64,0.889,0.901,
4,val,,63.6,0.965,0.901,
5,train,0.001,67.68,0.819,0.901,
5,val,,64.6,0.92,0.901,
6,train,0.001,70.64,0.766,0.901,
6,val,,64.6,0.893,0.901,
7,train,0.001,72.32,0.719,0.901,
7,val,,67.0,0.884,0.901,
8,train,0.001,71.72,0.726,0.901,
8,val,,67.0,0.879,0.901,
9,train,0.001,72.56,0.704,0.901,
9,val,,67.2,0.873,0.901,
10,train,0.001,72.96,0.689,0.901,
10,val,,68.4,0.844,0.901,
11,train,0.001,72.68,0.689,0.901,
11,val,,68.4,0.86,0.901,
12,train,0.001,73.48,0.687,0.901,
12,val,,68.2,0.873,0.901,
13,train,0.001,74.44,0.659,0.901,
13,val,,67.2,0.874,0.901,
14,train,0.001,74.4,0.662,0.901,
14,val,,68.4,0.86,0.901,
15,train,0.001,73.6,0.683,0.901,
15,val,,67.8,0.862,0.901,
16,train,0.001,74.52,0.655,0.901,
16,val,,68.6,0.862,0.901,
17,train,0.001,75.36,0.645,0.901,
17,val,,68.8,0.862,0.901,
18,train,0.001,73.96,0.66,0.901,
18,val,,69.2,0.861,0.901,
19,train,0.001,75.48,0.657,0.901,
19,val,,69.0,0.87,0.901,
20,train,0.001,75.76,0.642,0.901,
20,val,,69.2,0.861,0.901,
0,val,,69.2,0.861,0.901,
1,train,0.001,74.76,0.652,0.926,
1,val,,45.0,1.542,0.926,
2,train,0.001,55.4,1.175,0.943,
2,val,,41.0,1.488,0.943,
3,train,0.001,52.56,1.166,0.949,
3,val,,40.8,1.507,0.949,
4,train,0.001,53.36,1.141,0.951,
4,val,,54.6,1.105,0.951,
5,train,0.001,58.04,1.047,0.951,
5,val,,56.6,1.064,0.951,
6,train,0.001,60.2,1.007,0.951,
6,val,,59.4,1.012,0.951,
7,train,0.001,60.96,0.981,0.951,
7,val,,60.0,0.999,0.951,
8,train,0.001,59.68,0.984,0.951,
8,val,,60.8,0.987,0.951,
9,train,0.001,61.52,0.954,0.951,
9,val,,60.6,0.982,0.951,
10,train,0.001,61.88,0.956,0.951,
10,val,,63.6,0.958,0.951,
11,train,0.001,62.56,0.933,0.951,
11,val,,62.4,0.956,0.951,
12,train,0.001,62.6,0.936,0.951,
12,val,,62.6,0.959,0.951,
13,train,0.001,63.16,0.917,0.951,
13,val,,62.6,0.949,0.951,
14,train,0.001,63.48,0.925,0.951,
14,val,,63.2,0.942,0.951,
15,train,0.001,63.04,0.93,0.951,
15,val,,63.2,0.947,0.951,
16,train,0.001,63.16,0.909,0.951,
16,val,,63.6,0.938,0.951,
17,train,0.001,64.0,0.911,0.951,
17,val,,64.2,0.93,0.951,
18,train,0.001,65.2,0.89,0.951,
18,val,,64.4,0.931,0.951,
19,train,0.001,64.64,0.905,0.951,
19,val,,64.2,0.922,0.951,
20,train,0.001,64.32,0.889,0.951,
20,val,,64.0,0.924,0.951,
