epoch,train_loss,val_loss,accuracy,lr,sparsity,task1_ratio,zero_ratio
48,1.1178572177886963,1.313299298286438,0.49399998784065247,0.01,0.0,1.0,0.0
49,1.128175139427185,1.2717689275741577,0.5040000081062317,0.01,0.0,1.0,0.0
50,1.0952812433242798,1.2979228496551514,0.47999998927116394,0.001,0.0,1.0,0.0
51,1.041664958000183,1.2505712509155273,0.4860000014305115,0.001,0.0,1.0,0.0
52,1.0109708309173584,1.251754641532898,0.5,0.001,0.0,1.0,0.0
53,0.9931690692901611,1.258599877357483,0.5120000243186951,0.001,0.0,1.0,0.0
54,0.9860108494758606,1.2573858499526978,0.49799999594688416,0.001,0.0,1.0,0.0
55,0.9828850626945496,1.2650376558303833,0.5120000243186951,0.001,0.0,1.0,0.0
56,0.9896547794342041,1.255340814590454,0.5220000147819519,0.001,0.0,1.0,0.0
57,0.9739254117012024,1.261030673980713,0.515999972820282,0.001,0.0,1.0,0.0
58,0.9793576002120972,1.2598869800567627,0.5099999904632568,0.001,0.0,1.0,0.0
59,0.9759323000907898,1.2568227052688599,0.5120000243186951,0.001,0.0,1.0,0.0
60,0.9529471397399902,1.2697961330413818,0.5059999823570251,0.001,0.0,1.0,0.0
61,0.9582027196884155,1.265507459640503,0.5120000243186951,0.001,0.0,1.0,0.0
62,0.9559968709945679,1.2652758359909058,0.5260000228881836,0.001,0.0,1.0,0.0
63,0.9417731165885925,1.2747772932052612,0.5139999985694885,0.001,0.0,1.0,0.0
64,0.9556366205215454,1.2669676542282104,0.515999972820282,0.001,0.0,1.0,0.0
65,0.9532588720321655,1.2775294780731201,0.515999972820282,0.001,0.0,1.0,0.0
66,0.9390729665756226,1.2753232717514038,0.515999972820282,0.001,0.0,1.0,0.0
67,0.9507806897163391,1.2603833675384521,0.5260000228881836,0.001,0.0,1.0,0.0
68,0.9439622759819031,1.2690098285675049,0.5120000243186951,0.001,0.0,1.0,0.0
69,0.9535380601882935,1.2650113105773926,0.5120000243186951,0.001,0.0,1.0,0.0
70,0.9381894469261169,1.2734956741333008,0.5199999809265137,0.001,0.0,1.0,0.0
71,0.922841489315033,1.2869484424591064,0.5120000243186951,0.001,0.0,1.0,0.0
72,0.9299737215042114,1.2826249599456787,0.4959999918937683,0.001,0.0,1.0,0.0
73,0.9441219568252563,1.3032978773117065,0.492000013589859,0.001,0.0,1.0,0.0
74,0.927119255065918,1.285693645477295,0.49399998784065247,0.001,0.0,1.0,0.0
75,0.9226029515266418,1.2832585573196411,0.5019999742507935,0.001,0.0,1.0,0.0
76,0.912922739982605,1.2836958169937134,0.4959999918937683,0.001,0.0,1.0,0.0
77,0.8941161036491394,1.3031104803085327,0.5040000081062317,0.001,0.0,1.0,0.0
78,0.9114156365394592,1.2948918342590332,0.5040000081062317,0.001,0.0,1.0,0.0
79,0.9181575179100037,1.3122352361679077,0.5019999742507935,0.001,0.0,1.0,0.0
80,0.9134789109230042,1.3003889322280884,0.5040000081062317,0.0001,0.0,1.0,0.0
81,0.8789781332015991,1.2947171926498413,0.5180000066757202,0.0001,0.0,1.0,0.0
82,0.9050323367118835,1.290849208831787,0.5220000147819519,0.0001,0.0,1.0,0.0
83,0.872383713722229,1.2917546033859253,0.5180000066757202,0.0001,0.0,1.0,0.0
84,0.8661433458328247,1.2934162616729736,0.5180000066757202,0.0001,0.0,1.0,0.0
85,0.872891902923584,1.2916637659072876,0.5199999809265137,0.0001,0.0,1.0,0.0
86,0.8751020431518555,1.2931382656097412,0.5199999809265137,0.0001,0.0,1.0,0.0
87,0.8999489545822144,1.2901973724365234,0.5220000147819519,0.0001,0.0,1.0,0.0
88,0.8786258697509766,1.292083978652954,0.5180000066757202,0.0001,0.0,1.0,0.0
89,0.8836258053779602,1.2923455238342285,0.5220000147819519,0.0001,0.0,1.0,0.0
90,0.8733563423156738,1.2927792072296143,0.5180000066757202,0.0001,0.0,1.0,0.0
91,0.8685945272445679,1.294189691543579,0.515999972820282,0.0001,0.0,1.0,0.0
92,0.8771758079528809,1.2947715520858765,0.5180000066757202,0.0001,0.0,1.0,0.0
93,0.8712329268455505,1.2953906059265137,0.5180000066757202,0.0001,0.0,1.0,0.0
94,0.8688106536865234,1.2934677600860596,0.5180000066757202,0.0001,0.0,1.0,0.0
95,0.8828311562538147,1.2964680194854736,0.5180000066757202,0.0001,0.0,1.0,0.0
96,0.8693570494651794,1.2944601774215698,0.5180000066757202,0.0001,0.0,1.0,0.0
97,0.8770816326141357,1.2935154438018799,0.5139999985694885,0.0001,0.0,1.0,0.0
98,0.8793917894363403,1.2939651012420654,0.5239999890327454,0.0001,0.0,1.0,0.0
99,0.8624336123466492,1.2957779169082642,0.5220000147819519,0.0001,0.0,1.0,0.0
100,0.870522141456604,1.2976831197738647,0.5199999809265137,0.0001,0.0,1.0,0.0
