epoch,train_loss,val_loss,accuracy,lr,sparsity,task1_ratio,zero_ratio
1,1.6109107732772827,1.6094744205474854,0.20000000298023224,0.01,0.0,1.0,0.0
2,1.6100918054580688,1.6093530654907227,0.20000000298023224,0.01,0.0,1.0,0.0
3,1.6103712320327759,1.6093144416809082,0.20000000298023224,0.01,0.0,1.0,0.0
4,1.6100664138793945,1.6092618703842163,0.20000000298023224,0.01,0.0,1.0,0.0
5,1.6100629568099976,1.6090973615646362,0.20000000298023224,0.01,0.0,1.0,0.0
6,1.6100225448608398,1.6088886260986328,0.20000000298023224,0.01,0.0,1.0,0.0
7,1.609588384628296,1.6075308322906494,0.2879999876022339,0.01,0.0,1.0,0.0
8,1.6067191362380981,1.6004793643951416,0.27000001072883606,0.01,0.0,1.0,0.0
9,1.5938141345977783,1.5820966958999634,0.2840000092983246,0.01,0.0,1.0,0.0
10,1.5774650573730469,1.5527703762054443,0.2919999957084656,0.01,0.0,1.0,0.0
11,1.5441391468048096,1.5170609951019287,0.3540000021457672,0.01,0.0,1.0,0.0
12,1.5190800428390503,1.5045732259750366,0.3499999940395355,0.01,0.0,1.0,0.0
13,1.4943909645080566,1.431819200515747,0.37599998712539673,0.01,0.0,1.0,0.0
14,1.4619574546813965,1.4127048254013062,0.4020000100135803,0.01,0.0,1.0,0.0
15,1.4434374570846558,1.4083952903747559,0.41600000858306885,0.01,0.0,1.0,0.0
16,1.434281349182129,1.3685297966003418,0.4480000138282776,0.01,0.0,1.0,0.0
17,1.4171699285507202,1.3848824501037598,0.4099999964237213,0.01,0.0,1.0,0.0
18,1.4049677848815918,1.352167010307312,0.4659999907016754,0.01,0.0,1.0,0.0
19,1.3873190879821777,1.3145575523376465,0.47200000286102295,0.01,0.0,1.0,0.0
20,1.3667407035827637,1.3357973098754883,0.4880000054836273,0.01,0.0,1.0,0.0
21,1.3313606977462769,1.2682971954345703,0.49000000953674316,0.01,0.0,1.0,0.0
22,1.3098551034927368,1.2129409313201904,0.515999972820282,0.01,0.0,1.0,0.0
23,1.2616535425186157,1.2315266132354736,0.5059999823570251,0.01,0.0,1.0,0.0
24,1.2081793546676636,2.5467348098754883,0.37599998712539673,0.01,0.0,1.0,0.0
25,1.3183305263519287,1.1277010440826416,0.5680000185966492,0.01,0.0,1.0,0.0
26,1.192467451095581,1.2212883234024048,0.5339999794960022,0.01,0.0,1.0,0.0
27,1.1995800733566284,1.1471084356307983,0.5699999928474426,0.01,0.0,1.0,0.0
28,1.146729588508606,1.1249477863311768,0.5680000185966492,0.01,0.0,1.0,0.0
29,1.133368968963623,1.1032078266143799,0.5899999737739563,0.01,0.0,1.0,0.0
30,1.0952712297439575,1.143625259399414,0.5740000009536743,0.01,0.0,1.0,0.0
31,1.0988738536834717,1.0466712713241577,0.6259999871253967,0.01,0.0,1.0,0.0
32,1.0399610996246338,1.1901559829711914,0.5559999942779541,0.01,0.0,1.0,0.0
33,1.091982126235962,1.1660056114196777,0.5759999752044678,0.01,0.0,1.0,0.0
34,1.0576764345169067,1.0159298181533813,0.6140000224113464,0.01,0.0,1.0,0.0
35,1.0233287811279297,1.0395328998565674,0.6259999871253967,0.01,0.0,1.0,0.0
36,1.002918004989624,0.9887297749519348,0.6340000033378601,0.01,0.0,1.0,0.0
37,0.9856900572776794,1.258467197418213,0.5339999794960022,0.01,0.0,1.0,0.0
38,0.9964535236358643,1.0169756412506104,0.6200000047683716,0.01,0.0,1.0,0.0
39,0.9781454205513,1.0432047843933105,0.6159999966621399,0.01,0.0,1.0,0.0
40,0.954412579536438,1.0139127969741821,0.6340000033378601,0.01,0.0,1.0,0.0
41,0.9607492089271545,1.0479575395584106,0.6119999885559082,0.01,0.0,1.0,0.0
42,0.9277166724205017,1.0715281963348389,0.6340000033378601,0.01,0.0,1.0,0.0
43,0.9593628644943237,1.0023185014724731,0.6460000276565552,0.01,0.0,1.0,0.0
44,0.9229060411453247,0.9847456216812134,0.6340000033378601,0.01,0.0,1.0,0.0
45,0.8793944120407104,0.9890431761741638,0.656000018119812,0.01,0.0,1.0,0.0
46,0.8878991007804871,1.0349233150482178,0.6079999804496765,0.01,0.0,1.0,0.0
47,0.8988220691680908,0.9995212554931641,0.6359999775886536,0.01,0.0,1.0,0.0
48,0.8788718581199646,0.9546555876731873,0.6480000019073486,0.01,0.0,1.0,0.0
49,0.8572264909744263,0.9432568550109863,0.671999990940094,0.01,0.0,1.0,0.0
50,0.8551770448684692,1.0381855964660645,0.6460000276565552,0.001,0.0,1.0,0.0
51,0.780418336391449,0.9047683477401733,0.6779999732971191,0.001,0.0,1.0,0.0
52,0.7313627600669861,0.8951015472412109,0.6840000152587891,0.001,0.0,1.0,0.0
53,0.7083508968353271,0.8936804533004761,0.6919999718666077,0.001,0.0,1.0,0.0
54,0.7176974415779114,0.8961656093597412,0.699999988079071,0.001,0.0,1.0,0.0
55,0.6890177130699158,0.8945931196212769,0.6880000233650208,0.001,0.0,1.0,0.0
56,0.7038204073905945,0.8923625349998474,0.6779999732971191,0.001,0.0,1.0,0.0
57,0.6682419180870056,0.8920025825500488,0.6919999718666077,0.001,0.0,1.0,0.0
58,0.7076060175895691,0.8939329981803894,0.6940000057220459,0.001,0.0,1.0,0.0
59,0.6782503724098206,0.8907080888748169,0.6899999976158142,0.001,0.0,1.0,0.0
60,0.6770362257957458,0.8998111486434937,0.6880000233650208,0.001,0.0,1.0,0.0
61,0.6923724412918091,0.8931372165679932,0.699999988079071,0.001,0.0,1.0,0.0
62,0.6788685321807861,0.8952893614768982,0.6959999799728394,0.001,0.0,1.0,0.0
63,0.6915634274482727,0.89085853099823,0.6880000233650208,0.001,0.0,1.0,0.0
64,0.6688638925552368,0.8931203484535217,0.6940000057220459,0.001,0.0,1.0,0.0
65,0.6548957228660583,0.9038493037223816,0.6940000057220459,0.001,0.0,1.0,0.0
66,0.6486313939094543,0.8903528451919556,0.6899999976158142,0.001,0.0,1.0,0.0
67,0.6408915519714355,0.8891074657440186,0.6880000233650208,0.001,0.0,1.0,0.0
68,0.6611377596855164,0.8891693949699402,0.6859999895095825,0.001,0.0,1.0,0.0
69,0.6567203998565674,0.8964283466339111,0.699999988079071,0.001,0.0,1.0,0.0
70,0.6492488980293274,0.8913141489028931,0.6940000057220459,0.001,0.0,1.0,0.0
71,0.650695264339447,0.8941903114318848,0.6919999718666077,0.001,0.0,1.0,0.0
72,0.6421308517456055,0.9005625247955322,0.6759999990463257,0.001,0.0,1.0,0.0
73,0.6434134244918823,0.9105098247528076,0.6819999814033508,0.001,0.0,1.0,0.0
74,0.6311782002449036,0.9348132610321045,0.6819999814033508,0.001,0.0,1.0,0.0
75,0.6352323889732361,0.8940048813819885,0.6859999895095825,0.001,0.0,1.0,0.0
76,0.6096608638763428,0.9146446585655212,0.6700000166893005,0.001,0.0,1.0,0.0
77,0.6247390508651733,0.9019328355789185,0.6880000233650208,0.001,0.0,1.0,0.0
78,0.6280484795570374,0.909101665019989,0.6880000233650208,0.001,0.0,1.0,0.0
79,0.6146824955940247,0.9077454805374146,0.6899999976158142,0.001,0.0,1.0,0.0
80,0.6270321607589722,0.8951373100280762,0.6919999718666077,0.0001,0.0,1.0,0.0
81,0.6145436763763428,0.8969008922576904,0.6899999976158142,0.0001,0.0,1.0,0.0
82,0.6059655547142029,0.8978431224822998,0.6919999718666077,0.0001,0.0,1.0,0.0
83,0.6092414259910583,0.8961297869682312,0.6919999718666077,0.0001,0.0,1.0,0.0
84,0.5922850370407104,0.897033154964447,0.6959999799728394,0.0001,0.0,1.0,0.0
85,0.5964359641075134,0.894505500793457,0.6899999976158142,0.0001,0.0,1.0,0.0
86,0.5961338877677917,0.8941428065299988,0.6940000057220459,0.0001,0.0,1.0,0.0
87,0.6079369187355042,0.8956606388092041,0.6940000057220459,0.0001,0.0,1.0,0.0
88,0.5877789258956909,0.8936575651168823,0.6919999718666077,0.0001,0.0,1.0,0.0
89,0.5917717218399048,0.8902451395988464,0.6899999976158142,0.0001,0.0,1.0,0.0
90,0.5906727313995361,0.8921962380409241,0.6940000057220459,0.0001,0.0,1.0,0.0
91,0.6026191115379333,0.8914010524749756,0.699999988079071,0.0001,0.0,1.0,0.0
92,0.5852354168891907,0.8923561573028564,0.6980000138282776,0.0001,0.0,1.0,0.0
93,0.5966401100158691,0.8906883001327515,0.6919999718666077,0.0001,0.0,1.0,0.0
94,0.5918952226638794,0.8929811716079712,0.6980000138282776,0.0001,0.0,1.0,0.0
95,0.598107635974884,0.893756091594696,0.7020000219345093,0.0001,0.0,1.0,0.0
96,0.5804334282875061,0.8951081037521362,0.6959999799728394,0.0001,0.0,1.0,0.0
97,0.60091233253479,0.8931946158409119,0.6980000138282776,0.0001,0.0,1.0,0.0
98,0.5691156387329102,0.89573073387146,0.6919999718666077,0.0001,0.0,1.0,0.0
99,0.6027789115905762,0.8920559287071228,0.699999988079071,0.0001,0.0,1.0,0.0
100,0.5985503792762756,0.8921806812286377,0.6919999718666077,0.0001,0.0,1.0,0.0
