epoch,train_loss,val_loss,accuracy,lr,sparsity,task1_ratio,zero_ratio
1,1.6108577251434326,1.60938560962677,0.20000000298023224,0.01,0.0,1.0,0.0
2,1.609941840171814,1.6090900897979736,0.20000000298023224,0.01,0.0,1.0,0.0
3,1.6098796129226685,1.6082346439361572,0.20200000703334808,0.01,0.0,1.0,0.0
4,1.6055289506912231,1.586505651473999,0.24199999868869781,0.01,0.0,1.0,0.0
5,1.5405317544937134,1.4719018936157227,0.37400001287460327,0.01,0.0,1.0,0.0
6,1.4732317924499512,1.4408422708511353,0.335999995470047,0.01,0.0,1.0,0.0
7,1.432424783706665,1.3804744482040405,0.38999998569488525,0.01,0.0,1.0,0.0
8,1.4123752117156982,1.3522329330444336,0.4339999854564667,0.01,0.0,1.0,0.0
9,1.356015682220459,1.2856546640396118,0.47200000286102295,0.01,0.0,1.0,0.0
10,1.3287664651870728,1.2861733436584473,0.4480000138282776,0.01,0.0,1.0,0.0
11,1.3055425882339478,1.2789231538772583,0.47600001096725464,0.01,0.0,1.0,0.0
12,1.311406135559082,1.3512495756149292,0.42800000309944153,0.01,0.0,1.0,0.0
13,1.2916418313980103,1.2280724048614502,0.4699999988079071,0.01,0.0,1.0,0.0
14,1.265274167060852,1.327462077140808,0.4359999895095825,0.01,0.0,1.0,0.0
15,1.2566972970962524,1.1990902423858643,0.5,0.01,0.0,1.0,0.0
16,1.250623106956482,1.2990338802337646,0.46799999475479126,0.01,0.0,1.0,0.0
17,1.2440391778945923,1.1749546527862549,0.5260000228881836,0.01,0.0,1.0,0.0
18,1.2416563034057617,1.1773834228515625,0.5099999904632568,0.01,0.0,1.0,0.0
19,1.2109146118164062,1.168542742729187,0.5139999985694885,0.01,0.0,1.0,0.0
20,1.2127161026000977,1.3035168647766113,0.4819999933242798,0.01,0.0,1.0,0.0
21,1.1814498901367188,1.217513084411621,0.49000000953674316,0.01,0.0,1.0,0.0
22,1.1802464723587036,1.1149280071258545,0.5320000052452087,0.01,0.0,1.0,0.0
23,1.1714107990264893,1.2252700328826904,0.5080000162124634,0.01,0.0,1.0,0.0
24,1.172500491142273,1.13114595413208,0.5239999890327454,0.01,0.0,1.0,0.0
25,1.1515371799468994,1.1694142818450928,0.5320000052452087,0.01,0.0,1.0,0.0
26,1.1390235424041748,1.5410794019699097,0.4779999852180481,0.01,0.0,1.0,0.0
27,1.1286890506744385,1.146884560585022,0.5180000066757202,0.01,0.0,1.0,0.0
28,1.1063441038131714,1.1748579740524292,0.5120000243186951,0.01,0.0,1.0,0.0
29,1.1055386066436768,1.2463195323944092,0.4959999918937683,0.01,0.0,1.0,0.0
30,1.1132419109344482,1.094925045967102,0.5580000281333923,0.01,0.0,1.0,0.0
31,1.0901323556900024,1.083776831626892,0.5759999752044678,0.01,0.0,1.0,0.0
32,1.0871869325637817,1.1978163719177246,0.527999997138977,0.01,0.0,1.0,0.0
33,1.0721889734268188,1.141398310661316,0.578000009059906,0.01,0.0,1.0,0.0
34,1.1069785356521606,1.0667861700057983,0.5740000009536743,0.01,0.0,1.0,0.0
35,1.0495303869247437,1.0546746253967285,0.5820000171661377,0.01,0.0,1.0,0.0
36,1.0003502368927002,1.0273786783218384,0.5839999914169312,0.01,0.0,1.0,0.0
37,1.0449695587158203,1.0788553953170776,0.5920000076293945,0.01,0.0,1.0,0.0
38,1.0068843364715576,1.0358468294143677,0.6140000224113464,0.01,0.0,1.0,0.0
39,1.013229489326477,1.1610496044158936,0.5540000200271606,0.01,0.0,1.0,0.0
40,1.007116436958313,1.1129133701324463,0.5820000171661377,0.01,0.0,1.0,0.0
41,0.9900048971176147,1.0999284982681274,0.5839999914169312,0.01,0.0,1.0,0.0
42,0.9825759530067444,1.0197522640228271,0.5960000157356262,0.01,0.0,1.0,0.0
43,0.9462144374847412,1.051838994026184,0.5920000076293945,0.01,0.0,1.0,0.0
44,0.9456923007965088,1.011164665222168,0.6179999709129333,0.01,0.0,1.0,0.0
