epoch,train_loss,val_loss,accuracy,lr,sparsity,task1_ratio,zero_ratio
68,0.5072230696678162,0.7019094228744507,0.7580000162124634,0.001,0.0,1.0,0.0
69,0.5048013925552368,0.7122674584388733,0.765999972820282,0.001,0.0,1.0,0.0
70,0.5091122984886169,0.6955865025520325,0.7620000243186951,0.001,0.0,1.0,0.0
71,0.5082775950431824,0.695811927318573,0.7680000066757202,0.001,0.0,1.0,0.0
72,0.523296058177948,0.6949259042739868,0.7580000162124634,0.001,0.0,1.0,0.0
73,0.5196437239646912,0.7228102684020996,0.7379999756813049,0.001,0.0,1.0,0.0
74,0.4996509253978729,0.7275766134262085,0.7440000176429749,0.001,0.0,1.0,0.0
75,0.4923000931739807,0.7028365135192871,0.7580000162124634,0.001,0.0,1.0,0.0
76,0.5069610476493835,0.688531756401062,0.765999972820282,0.001,0.0,1.0,0.0
77,0.509736180305481,0.7007383108139038,0.7620000243186951,0.001,0.0,1.0,0.0
78,0.5006006360054016,0.6905592083930969,0.7639999985694885,0.001,0.0,1.0,0.0
79,0.49385401606559753,0.7112081050872803,0.7580000162124634,0.001,0.0,1.0,0.0
80,0.4944758415222168,0.6968388557434082,0.7459999918937683,0.0001,0.0,1.0,0.0
81,0.492171049118042,0.6927027702331543,0.7480000257492065,0.0001,0.0,1.0,0.0
82,0.4837859869003296,0.6946598887443542,0.7620000243186951,0.0001,0.0,1.0,0.0
83,0.47343701124191284,0.6921920776367188,0.7559999823570251,0.0001,0.0,1.0,0.0
84,0.48673057556152344,0.6931572556495667,0.7559999823570251,0.0001,0.0,1.0,0.0
85,0.48130640387535095,0.6933248043060303,0.7599999904632568,0.0001,0.0,1.0,0.0
86,0.48246583342552185,0.6954153776168823,0.7559999823570251,0.0001,0.0,1.0,0.0
87,0.48663872480392456,0.6936882138252258,0.7580000162124634,0.0001,0.0,1.0,0.0
88,0.47788265347480774,0.6948553919792175,0.7599999904632568,0.0001,0.0,1.0,0.0
89,0.4774857461452484,0.6938617825508118,0.7580000162124634,0.0001,0.0,1.0,0.0
90,0.47647008299827576,0.695298969745636,0.7580000162124634,0.0001,0.0,1.0,0.0
91,0.4669446349143982,0.6975931525230408,0.7620000243186951,0.0001,0.0,1.0,0.0
92,0.4667809009552002,0.6969491839408875,0.7540000081062317,0.0001,0.0,1.0,0.0
93,0.4643476903438568,0.6956758499145508,0.7599999904632568,0.0001,0.0,1.0,0.0
94,0.4840776324272156,0.6954372525215149,0.7580000162124634,0.0001,0.0,1.0,0.0
95,0.486293762922287,0.6928644180297852,0.7580000162124634,0.0001,0.0,1.0,0.0
96,0.4805176258087158,0.692824125289917,0.7620000243186951,0.0001,0.0,1.0,0.0
97,0.4721028804779053,0.693773090839386,0.7620000243186951,0.0001,0.0,1.0,0.0
98,0.48062676191329956,0.691838800907135,0.7599999904632568,0.0001,0.0,1.0,0.0
99,0.4832687973976135,0.6917317509651184,0.7639999985694885,0.0001,0.0,1.0,0.0
100,0.47173959016799927,0.6951029300689697,0.7620000243186951,0.0001,0.0,1.0,0.0
