epoch,train_loss,val_loss,accuracy,lr,sparsity,task1_ratio,zero_ratio
64,0.43249428272247314,0.602040708065033,0.7860000133514404,0.001,0.0,1.0,0.0
65,0.446544349193573,0.6114580631256104,0.7879999876022339,0.001,0.0,1.0,0.0
66,0.45072242617607117,0.6178597211837769,0.7900000214576721,0.001,0.0,1.0,0.0
67,0.4364834427833557,0.5982040762901306,0.7820000052452087,0.001,0.0,1.0,0.0
68,0.4450265169143677,0.6155347228050232,0.7879999876022339,0.001,0.0,1.0,0.0
69,0.4255998134613037,0.6117158532142639,0.7940000295639038,0.001,0.0,1.0,0.0
70,0.4310357868671417,0.6124998927116394,0.7839999794960022,0.001,0.0,1.0,0.0
71,0.42008310556411743,0.6121373772621155,0.7919999957084656,0.001,0.0,1.0,0.0
72,0.4285939931869507,0.6170940399169922,0.777999997138977,0.001,0.0,1.0,0.0
73,0.4177304208278656,0.6257431507110596,0.7879999876022339,0.001,0.0,1.0,0.0
74,0.425580233335495,0.6129233241081238,0.7900000214576721,0.001,0.0,1.0,0.0
75,0.42681607604026794,0.6169981956481934,0.7900000214576721,0.001,0.0,1.0,0.0
76,0.41450074315071106,0.6128565669059753,0.7879999876022339,0.001,0.0,1.0,0.0
77,0.40599149465560913,0.621156632900238,0.7820000052452087,0.001,0.0,1.0,0.0
78,0.4217199683189392,0.606599748134613,0.7900000214576721,0.001,0.0,1.0,0.0
79,0.4130956530570984,0.6309416890144348,0.7879999876022339,0.001,0.0,1.0,0.0
80,0.41240283846855164,0.6220048666000366,0.7860000133514404,0.0001,0.0,1.0,0.0
81,0.4039541482925415,0.612105667591095,0.7860000133514404,0.0001,0.0,1.0,0.0
82,0.3911570906639099,0.6117192506790161,0.7900000214576721,0.0001,0.0,1.0,0.0
83,0.4051259160041809,0.6123025417327881,0.7860000133514404,0.0001,0.0,1.0,0.0
84,0.3894854784011841,0.6133489608764648,0.7799999713897705,0.0001,0.0,1.0,0.0
85,0.3746545612812042,0.6127603650093079,0.7879999876022339,0.0001,0.0,1.0,0.0
86,0.3848250210285187,0.6133875846862793,0.7820000052452087,0.0001,0.0,1.0,0.0
87,0.40175333619117737,0.6158093810081482,0.7860000133514404,0.0001,0.0,1.0,0.0
88,0.3854791820049286,0.6153766512870789,0.7839999794960022,0.0001,0.0,1.0,0.0
89,0.3873530626296997,0.6151557564735413,0.7860000133514404,0.0001,0.0,1.0,0.0
90,0.3938637971878052,0.6151973009109497,0.7860000133514404,0.0001,0.0,1.0,0.0
91,0.38419705629348755,0.6160479784011841,0.7839999794960022,0.0001,0.0,1.0,0.0
92,0.39220884442329407,0.6171922087669373,0.7839999794960022,0.0001,0.0,1.0,0.0
93,0.39658814668655396,0.6146754622459412,0.7839999794960022,0.0001,0.0,1.0,0.0
94,0.38922277092933655,0.615397572517395,0.7860000133514404,0.0001,0.0,1.0,0.0
95,0.3948758840560913,0.614762544631958,0.7879999876022339,0.0001,0.0,1.0,0.0
96,0.39381590485572815,0.6170462965965271,0.7860000133514404,0.0001,0.0,1.0,0.0
97,0.4017506241798401,0.6144705414772034,0.7879999876022339,0.0001,0.0,1.0,0.0
98,0.38913533091545105,0.616009533405304,0.7879999876022339,0.0001,0.0,1.0,0.0
99,0.38505277037620544,0.6138289570808411,0.7839999794960022,0.0001,0.0,1.0,0.0
100,0.3941029906272888,0.6134048104286194,0.7860000133514404,0.0001,0.0,1.0,0.0
