epoch,train_loss,val_loss,accuracy,lr,sparsity,task1_ratio,zero_ratio
83,0.3570793867111206,0.6026460528373718,0.8080000281333923,0.0001,0.0,1.0,0.0
84,0.36022916436195374,0.6082820892333984,0.8040000200271606,0.0001,0.0,1.0,0.0
85,0.3723617494106293,0.604259192943573,0.8059999942779541,0.0001,0.0,1.0,0.0
86,0.36120522022247314,0.6048706769943237,0.8140000104904175,0.0001,0.0,1.0,0.0
87,0.36516880989074707,0.6068637371063232,0.8059999942779541,0.0001,0.0,1.0,0.0
88,0.36074063181877136,0.6093679070472717,0.8040000200271606,0.0001,0.0,1.0,0.0
89,0.3633185923099518,0.6060267090797424,0.8059999942779541,0.0001,0.0,1.0,0.0
90,0.3625297248363495,0.603692889213562,0.8140000104904175,0.0001,0.0,1.0,0.0
91,0.3638889491558075,0.6121659874916077,0.8019999861717224,0.0001,0.0,1.0,0.0
92,0.3551274240016937,0.6085851788520813,0.8080000281333923,0.0001,0.0,1.0,0.0
93,0.3489568829536438,0.6068634390830994,0.8159999847412109,0.0001,0.0,1.0,0.0
94,0.36075136065483093,0.6061001420021057,0.8159999847412109,0.0001,0.0,1.0,0.0
95,0.3560681641101837,0.6105997562408447,0.8019999861717224,0.0001,0.0,1.0,0.0
96,0.34209832549095154,0.6101019382476807,0.8080000281333923,0.0001,0.0,1.0,0.0
97,0.3618985712528229,0.6098757982254028,0.8140000104904175,0.0001,0.0,1.0,0.0
98,0.3573377728462219,0.6160567998886108,0.8080000281333923,0.0001,0.0,1.0,0.0
99,0.35364875197410583,0.6139729022979736,0.800000011920929,0.0001,0.0,1.0,0.0
100,0.36242377758026123,0.6201914548873901,0.8119999766349792,0.0001,0.0,1.0,0.0
