epoch,train_loss,val_loss,accuracy,lr,sparsity,task1_ratio,zero_ratio
1,1.6108037233352661,1.6092288494110107,0.20000000298023224,0.01,0.0,1.0,0.0
2,1.6095867156982422,1.6082603931427002,0.22599999606609344,0.01,0.0,1.0,0.0
3,1.606309413909912,1.5911469459533691,0.3140000104904175,0.01,0.0,1.0,0.0
4,1.50344979763031,1.4166826009750366,0.3919999897480011,0.01,0.0,1.0,0.0
5,1.3632429838180542,1.3971343040466309,0.39399999380111694,0.01,0.0,1.0,0.0
6,1.259335994720459,1.2001349925994873,0.5080000162124634,0.01,0.0,1.0,0.0
7,1.232942819595337,1.1345529556274414,0.5479999780654907,0.01,0.0,1.0,0.0
8,1.1947954893112183,1.088935136795044,0.5419999957084656,0.01,0.0,1.0,0.0
9,1.1505929231643677,1.0194029808044434,0.5920000076293945,0.01,0.0,1.0,0.0
10,1.136063814163208,1.1855361461639404,0.5540000200271606,0.01,0.0,1.0,0.0
11,1.1148298978805542,1.0367169380187988,0.578000009059906,0.01,0.0,1.0,0.0
12,1.0889354944229126,1.0197350978851318,0.5619999766349792,0.01,0.0,1.0,0.0
13,1.0965632200241089,1.1585094928741455,0.515999972820282,0.01,0.0,1.0,0.0
14,1.0907667875289917,1.1061424016952515,0.5360000133514404,0.01,0.0,1.0,0.0
15,1.0871046781539917,1.0242817401885986,0.5899999737739563,0.01,0.0,1.0,0.0
16,1.0675150156021118,1.0214135646820068,0.593999981880188,0.01,0.0,1.0,0.0
17,1.0474746227264404,1.0280989408493042,0.5979999899864197,0.01,0.0,1.0,0.0
18,1.0473401546478271,0.9738461971282959,0.6299999952316284,0.01,0.0,1.0,0.0
19,1.030976414680481,0.9580323100090027,0.6259999871253967,0.01,0.0,1.0,0.0
20,1.0228718519210815,1.1074419021606445,0.5580000281333923,0.01,0.0,1.0,0.0
21,1.045438528060913,0.9511856436729431,0.6179999709129333,0.01,0.0,1.0,0.0
22,0.996408224105835,0.9761146306991577,0.6000000238418579,0.01,0.0,1.0,0.0
23,0.9996533393859863,0.9367197155952454,0.6179999709129333,0.01,0.0,1.0,0.0
