0,0.20000000298023224,0.18559999763965607
1,0.20000000298023224,0.1932000070810318
2,0.20000000298023224,0.1964000016450882
3,0.2800000011920929,0.2160000056028366
4,0.32600000500679016,0.2199999988079071
5,0.3140000104904175,0.2624000012874603
6,0.3499999940395355,0.29120001196861267
7,0.41999998688697815,0.3407999873161316
8,0.414000004529953,0.37279999256134033
9,0.38999998569488525,0.4115999937057495
10,0.3619999885559082,0.43560001254081726
11,0.4339999854564667,0.3968000113964081
12,0.4259999990463257,0.4259999990463257
13,0.44200000166893005,0.43880000710487366
14,0.49399998784065247,0.44839999079704285
15,0.5180000066757202,0.4715999960899353
16,0.550000011920929,0.49559998512268066
17,0.5460000038146973,0.4927999973297119
18,0.5559999942779541,0.5284000039100647
19,0.578000009059906,0.5324000120162964
20,0.578000009059906,0.5468000173568726
21,0.5460000038146973,0.5667999982833862
22,0.6019999980926514,0.5756000280380249
23,0.5799999833106995,0.5863999724388123
24,0.6119999885559082,0.5839999914169312
25,0.5540000200271606,0.6104000210762024
26,0.6140000224113464,0.6083999872207642
27,0.6159999966621399,0.6212000250816345
28,0.6079999804496765,0.6212000250816345
29,0.6359999775886536,0.6276000142097473
30,0.6439999938011169,0.6208000183105469
31,0.5899999737739563,0.6355999708175659
32,0.6480000019073486,0.6456000208854675
33,0.6380000114440918,0.6452000141143799
34,0.6179999709129333,0.6492000222206116
35,0.6159999966621399,0.6503999829292297
36,0.6340000033378601,0.651199996471405
37,0.656000018119812,0.6639999747276306
38,0.6299999952316284,0.6696000099182129
39,0.6380000114440918,0.6776000261306763
40,0.6620000004768372,0.6647999882698059
41,0.6620000004768372,0.6916000247001648
42,0.656000018119812,0.6740000247955322
43,0.6460000276565552,0.6823999881744385
44,0.6499999761581421,0.6779999732971191
45,0.6539999842643738,0.6840000152587891
46,0.6600000262260437,0.701200008392334
47,0.7059999704360962,0.7084000110626221
48,0.6420000195503235,0.6931999921798706
49,0.6420000195503235,0.6908000111579895
50,0.6919999718666077,0.7283999919891357
51,0.6959999799728394,0.7483999729156494
52,0.6899999976158142,0.746399998664856
53,0.7039999961853027,0.7400000095367432
54,0.7020000219345093,0.7504000067710876
55,0.7099999785423279,0.7544000148773193
56,0.699999988079071,0.7563999891281128
57,0.6880000233650208,0.7523999810218811
58,0.6980000138282776,0.7531999945640564
59,0.7039999961853027,0.7580000162124634
60,0.7020000219345093,0.7663999795913696
61,0.7039999961853027,0.7563999891281128
62,0.7039999961853027,0.7572000026702881
63,0.699999988079071,0.7623999714851379
64,0.7059999704360962,0.753600001335144
65,0.6959999799728394,0.765999972820282
66,0.7039999961853027,0.7612000107765198
67,0.6880000233650208,0.7599999904632568
68,0.7039999961853027,0.7608000040054321
69,0.7099999785423279,0.7648000121116638
70,0.7120000123977661,0.7728000283241272
71,0.7099999785423279,0.7799999713897705
72,0.699999988079071,0.769599974155426
73,0.7179999947547913,0.7815999984741211
74,0.7020000219345093,0.7728000283241272
75,0.6980000138282776,0.7735999822616577
76,0.699999988079071,0.7807999849319458
77,0.6899999976158142,0.7675999999046326
78,0.7059999704360962,0.77920001745224
